Type,DN,OuterDiameter,WallThickness,Radius,Length,Material,PN,Url,ImageUrl,TechnicalDrawingUrl
"Bride pleine en tôle emboutie, PN10",,185,21,,,316,,https://kohler.ch/fr/produit/105025r-357-r-355,https://kohler.ch/assets/source/c1/r_355_f__03.png,https://kohler.ch/assets/source/49/r_355_r_357_tz__03.png
"Bride pleine en tôle emboutie, PN10",,200,22,,,316,,https://kohler.ch/fr/produit/105025r-357-r-355,https://kohler.ch/assets/source/c1/r_355_f__03.png,https://kohler.ch/assets/source/49/r_355_r_357_tz__03.png
"Bride pleine en tôle emboutie, PN10",,220,23,,,316,,https://kohler.ch/fr/produit/105025r-357-r-355,https://kohler.ch/assets/source/c1/r_355_f__03.png,https://kohler.ch/assets/source/49/r_355_r_357_tz__03.png
"Bride pleine en tôle emboutie, PN10",,250,25,,,316,,https://kohler.ch/fr/produit/105025r-357-r-355,https://kohler.ch/assets/source/c1/r_355_f__03.png,https://kohler.ch/assets/source/49/r_355_r_357_tz__03.png
"Bride pleine en tôle emboutie, PN10",,285,27,,,316,,https://kohler.ch/fr/produit/105025r-357-r-355,https://kohler.ch/assets/source/c1/r_355_f__03.png,https://kohler.ch/assets/source/49/r_355_r_357_tz__03.png
"Bride pleine en tôle emboutie, PN10",,340,31,,,316,,https://kohler.ch/fr/produit/105025r-357-r-355,https://kohler.ch/assets/source/c1/r_355_f__03.png,https://kohler.ch/assets/source/49/r_355_r_357_tz__03.png
"Bride pleine en tôle emboutie, PN10",,95,11.5,,,304,,https://kohler.ch/fr/produit/105025r-357-r-355,https://kohler.ch/assets/source/c1/r_355_f__03.png,https://kohler.ch/assets/source/49/r_355_r_357_tz__03.png
"Bride pleine en tôle emboutie, PN10",,105,14,,,304,,https://kohler.ch/fr/produit/105025r-357-r-355,https://kohler.ch/assets/source/c1/r_355_f__03.png,https://kohler.ch/assets/source/49/r_355_r_357_tz__03.png
"Bride pleine PN16, EN 1092-1, Type 05, Forme C, avec languette",,165,20,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-f-16,https://kohler.ch/assets/source/69/r_184_nf_f__03.png,https://kohler.ch/assets/source/af/r_184_nf_tz__03.png
"Bride pleine PN16, EN 1092-1, Type 05, Forme C, avec languette",,185,22,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-f-16,https://kohler.ch/assets/source/69/r_184_nf_f__03.png,https://kohler.ch/assets/source/af/r_184_nf_tz__03.png
"Bride pleine PN16, EN 1092-1, Type 05, Forme C, avec languette",,200,20,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-f-16,https://kohler.ch/assets/source/69/r_184_nf_f__03.png,https://kohler.ch/assets/source/af/r_184_nf_tz__03.png
"Bride pleine PN16, EN 1092-1, Type 05, Forme C, avec languette",,220,20,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-f-16,https://kohler.ch/assets/source/69/r_184_nf_f__03.png,https://kohler.ch/assets/source/af/r_184_nf_tz__03.png
"Bride pleine PN16, EN 1092-1, Type 05, Forme C, avec languette",,250,22,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-f-16,https://kohler.ch/assets/source/69/r_184_nf_f__03.png,https://kohler.ch/assets/source/af/r_184_nf_tz__03.png
"Bride pleine PN16, EN 1092-1, Type 05, Forme C, avec languette",,285,22,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-f-16,https://kohler.ch/assets/source/69/r_184_nf_f__03.png,https://kohler.ch/assets/source/af/r_184_nf_tz__03.png
"Bride pleine PN16, EN 1092-1, Type 05, Forme D, avec rainure",,165,20,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-n-16,https://kohler.ch/assets/source/69/r_184_nf_f__03.png,https://kohler.ch/assets/source/af/r_184_nf_tz__03.png
"Bride pleine PN16, EN 1092-1, Type 05, Forme D, avec rainure",,185,22,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-n-16,https://kohler.ch/assets/source/69/r_184_nf_f__03.png,https://kohler.ch/assets/source/af/r_184_nf_tz__03.png
"Bride pleine PN16, EN 1092-1, Type 05, Forme D, avec rainure",,200,20,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-n-16,https://kohler.ch/assets/source/69/r_184_nf_f__03.png,https://kohler.ch/assets/source/af/r_184_nf_tz__03.png
"Bride pleine PN16, EN 1092-1, Type 05, Forme D, avec rainure",,220,20,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-n-16,https://kohler.ch/assets/source/69/r_184_nf_f__03.png,https://kohler.ch/assets/source/af/r_184_nf_tz__03.png
"Bride pleine PN16, EN 1092-1, Type 05, Forme D, avec rainure",,250,22,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-n-16,https://kohler.ch/assets/source/69/r_184_nf_f__03.png,https://kohler.ch/assets/source/af/r_184_nf_tz__03.png
"Bride pleine PN16, EN 1092-1, Type 05, Forme D, avec rainure",,285,22,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-n-16,https://kohler.ch/assets/source/69/r_184_nf_f__03.png,https://kohler.ch/assets/source/af/r_184_nf_tz__03.png
"Bride pleine PN40, EN 1092-1, Type 05, Forme C, avec languette",,200,24,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-f-40,https://kohler.ch/assets/source/69/r_184_nf_f__03.png,https://kohler.ch/assets/source/af/r_184_nf_tz__03.png
"Bride pleine PN40, EN 1092-1, Type 05, Forme C, avec languette",,235,24,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-f-40,https://kohler.ch/assets/source/69/r_184_nf_f__03.png,https://kohler.ch/assets/source/af/r_184_nf_tz__03.png
"Bride pleine PN40, EN 1092-1, Type 05, Forme C, avec languette",,270,26,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-f-40,https://kohler.ch/assets/source/69/r_184_nf_f__03.png,https://kohler.ch/assets/source/af/r_184_nf_tz__03.png
"Bride pleine PN40, EN 1092-1, Type 05, Forme C, avec languette",,300,28,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-f-40,https://kohler.ch/assets/source/69/r_184_nf_f__03.png,https://kohler.ch/assets/source/af/r_184_nf_tz__03.png
"Bride pleine PN40, EN 1092-1, Type 05, Forme C, avec languette",,95,16,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-f-40,https://kohler.ch/assets/source/69/r_184_nf_f__03.png,https://kohler.ch/assets/source/af/r_184_nf_tz__03.png
"Bride pleine PN40, EN 1092-1, Type 05, Forme C, avec languette",,105,18,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-f-40,https://kohler.ch/assets/source/69/r_184_nf_f__03.png,https://kohler.ch/assets/source/af/r_184_nf_tz__03.png
"Bride pleine PN40, EN 1092-1, Type 05, Forme C, avec languette",,115,18,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-f-40,https://kohler.ch/assets/source/69/r_184_nf_f__03.png,https://kohler.ch/assets/source/af/r_184_nf_tz__03.png
"Bride pleine PN40, EN 1092-1, Type 05, Forme C, avec languette",,140,18,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-f-40,https://kohler.ch/assets/source/69/r_184_nf_f__03.png,https://kohler.ch/assets/source/af/r_184_nf_tz__03.png
"Bride pleine PN40, EN 1092-1, Type 05, Forme C, avec languette",,150,18,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-f-40,https://kohler.ch/assets/source/69/r_184_nf_f__03.png,https://kohler.ch/assets/source/af/r_184_nf_tz__03.png
"Bride pleine PN40, EN 1092-1, Type 05, Forme C, avec languette",,165,20,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-f-40,https://kohler.ch/assets/source/69/r_184_nf_f__03.png,https://kohler.ch/assets/source/af/r_184_nf_tz__03.png
"Bride pleine PN40, EN 1092-1, Type 05, Forme C, avec languette",,185,22,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-f-40,https://kohler.ch/assets/source/69/r_184_nf_f__03.png,https://kohler.ch/assets/source/af/r_184_nf_tz__03.png
"Bride pleine PN40, EN 1092-1, Type 05, Forme D, avec rainure",,200,24,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-n-40,https://kohler.ch/assets/source/69/r_184_nf_f__03.png,https://kohler.ch/assets/source/af/r_184_nf_tz__03.png
"Bride pleine PN40, EN 1092-1, Type 05, Forme D, avec rainure",,235,24,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-n-40,https://kohler.ch/assets/source/69/r_184_nf_f__03.png,https://kohler.ch/assets/source/af/r_184_nf_tz__03.png
"Bride pleine PN40, EN 1092-1, Type 05, Forme D, avec rainure",,270,26,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-n-40,https://kohler.ch/assets/source/69/r_184_nf_f__03.png,https://kohler.ch/assets/source/af/r_184_nf_tz__03.png
"Bride pleine PN40, EN 1092-1, Type 05, Forme D, avec rainure",,300,28,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-n-40,https://kohler.ch/assets/source/69/r_184_nf_f__03.png,https://kohler.ch/assets/source/af/r_184_nf_tz__03.png
"Bride pleine PN40, EN 1092-1, Type 05, Forme D, avec rainure",,95,16,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-n-40,https://kohler.ch/assets/source/69/r_184_nf_f__03.png,https://kohler.ch/assets/source/af/r_184_nf_tz__03.png
"Bride pleine PN40, EN 1092-1, Type 05, Forme D, avec rainure",,105,18,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-n-40,https://kohler.ch/assets/source/69/r_184_nf_f__03.png,https://kohler.ch/assets/source/af/r_184_nf_tz__03.png
"Bride pleine PN40, EN 1092-1, Type 05, Forme D, avec rainure",,115,18,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-n-40,https://kohler.ch/assets/source/69/r_184_nf_f__03.png,https://kohler.ch/assets/source/af/r_184_nf_tz__03.png
"Bride pleine PN40, EN 1092-1, Type 05, Forme D, avec rainure",,140,18,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-n-40,https://kohler.ch/assets/source/69/r_184_nf_f__03.png,https://kohler.ch/assets/source/af/r_184_nf_tz__03.png
"Bride pleine PN40, EN 1092-1, Type 05, Forme D, avec rainure",,150,18,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-n-40,https://kohler.ch/assets/source/69/r_184_nf_f__03.png,https://kohler.ch/assets/source/af/r_184_nf_tz__03.png
"Bride pleine PN40, EN 1092-1, Type 05, Forme D, avec rainure",,165,20,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-n-40,https://kohler.ch/assets/source/69/r_184_nf_f__03.png,https://kohler.ch/assets/source/af/r_184_nf_tz__03.png
"Bride pleine PN40, EN 1092-1, Type 05, Forme D, avec rainure",,185,22,,,1.4404,,https://kohler.ch/fr/produit/105025r-184-n-40,https://kohler.ch/assets/source/69/r_184_nf_f__03.png,https://kohler.ch/assets/source/af/r_184_nf_tz__03.png
